"datefed","species","site","ratID","seedfate"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","pepe","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","francois","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/11/2017","aidia","anao","gustave","destroyed"
"8/29/2017","premna","pagat","francois","destroyed"
"8/29/2017","premna","pagat","francois","destroyed"
"8/29/2017","premna","pagat","francois","destroyed"
"8/29/2017","premna","pagat","francois","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"10/26/2017","aidia","pagat","antoinette","destroyed"
"12/21/2017","vitex","andersen","pepe","destroyed"
"12/21/2017","vitex","andersen","pepe","destroyed"
"12/21/2017","vitex","andersen","pepe","destroyed"
"12/21/2017","vitex","andersen","antoinette","destroyed"
"12/21/2017","vitex","andersen","antoinette","destroyed"
"12/21/2017","vitex","andersen","antoinette","destroyed"
"12/21/2017","vitex","andersen","antoinette","destroyed"
"12/21/2017","vitex","andersen","antoinette","destroyed"
"7/27/2017","premna","two lovers","antoinette","destroyed"
"7/27/2017","premna","two lovers","antoinette","destroyed"
"7/27/2017","premna","two lovers","antoinette","destroyed"
"7/27/2017","premna","two lovers","antoinette","destroyed"
"7/27/2017","premna","two lovers","antoinette","destroyed"
"8/1/2017","premna","anao","pepe","destroyed"
"8/1/2017","premna","anao","pepe","destroyed"
"8/1/2017","premna","anao","pepe","destroyed"
"8/1/2017","premna","anao","pepe","destroyed"
"8/1/2017","premna","anao","pepe","destroyed"
"8/1/2017","premna","anao","pepe","destroyed"
"8/1/2017","premna","anao","pepe","destroyed"
"8/1/2017","premna","anao","pepe","destroyed"
"8/1/2017","premna","anao","pepe","destroyed"
"8/1/2017","premna","anao","claudia","destroyed"
"8/1/2017","premna","anao","claudia","destroyed"
"8/1/2017","premna","anao","claudia","destroyed"
"8/1/2017","premna","anao","claudia","destroyed"
"8/1/2017","premna","anao","claudia","destroyed"
"8/1/2017","premna","anao","claudia","destroyed"
"8/1/2017","premna","anao","claudia","destroyed"
"8/1/2017","premna","anao","claudia","destroyed"
"8/1/2017","premna","anao","claudia","destroyed"
"8/1/2017","premna","anao","claudia","destroyed"
"8/1/2017","premna","anao","gustave","destroyed"
"8/1/2017","premna","anao","gustave","destroyed"
"8/1/2017","premna","anao","gustave","destroyed"
"8/1/2017","premna","anao","gustave","destroyed"
"8/1/2017","premna","anao","gustave","destroyed"
"8/1/2017","premna","anao","gustave","destroyed"
"8/1/2017","premna","anao","gustave","destroyed"
"8/1/2017","premna","anao","gustave","destroyed"
"8/1/2017","premna","anao","gustave","destroyed"
"8/1/2017","premna","anao","gustave","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
"10/26/2017","aidia","pagat","pepe","destroyed"
